link,mean_abs_price_diff,x1,x2,y1,y2
27838_28439,5.601023222431446,-77.2999999999989,-77.49999999999935,42.899989453815984,42.499990156968465
27838_28440,5.750807628061801,-77.10000000000065,-77.49999999999935,42.89998945381603,42.499990156968465
27838_28441,5.432910173747348,-76.89999999999827,-77.49999999999935,42.89998945381571,42.499990156968465
27838_28442,5.750356029888285,-76.70000000000148,-77.49999999999935,42.89998945381571,42.499990156968465
27838_28736,5.690251561572388,-77.90000000000275,-77.49999999999935,43.09998909538731,42.499990156968465
27838_28737,6.058427382343891,-77.70000000000059,-77.49999999999935,43.09998909538716,42.499990156968465
27838_28738,5.93886779351094,-77.49999999999883,-77.49999999999935,43.09998909538649,42.499990156968465
27838_28739,6.254694646948893,-77.29999999999873,-77.49999999999935,43.09998909538647,42.499990156968465
27843_27846,0.9548108828006088,-75.90000000000082,-76.50000000000078,42.49999015696958,42.49999015696832
27843_28141,1.6267842349800172,-76.89999999999833,-76.50000000000078,42.69998980766005,42.49999015696832
27843_28142,0.4128160968351368,-76.70000000000194,-76.50000000000078,42.69998980766033,42.49999015696832
27843_28439,2.369740047774437,-77.2999999999989,-76.50000000000078,42.899989453815984,42.49999015696832
27843_28440,1.7632665792817632,-77.10000000000065,-76.50000000000078,42.89998945381603,42.49999015696832
27843_28441,1.7475314922239131,-76.50000000000078,-76.89999999999827,42.49999015696832,42.89998945381571
27843_28442,1.7626014346851118,-76.70000000000148,-76.50000000000078,42.89998945381571,42.49999015696832
27843_28443,2.1070984729196387,-76.50000000000078,-76.50000000000085,42.49999015696832,42.89998945381557
27843_28447,1.8818636086252127,-75.69999999999919,-76.50000000000078,42.89998945381566,42.49999015696832
27843_28744,2.51294246203585,-76.50000000000078,-76.29999999999856,42.49999015696832,43.099989095387336
27843_28745,2.7340109912239248,-76.50000000000078,-76.10000000000149,42.49999015696832,43.09998909538718
27846_27848,7.757884703196346,-75.90000000000082,-75.50000000000043,42.49999015696958,42.49999015696861
27846_28142,1.035554794520548,-76.70000000000194,-75.90000000000082,42.69998980766033,42.49999015696958
27846_28442,2.062334474885845,-76.70000000000148,-75.90000000000082,42.89998945381571,42.49999015696958
27846_28443,2.251559132420091,-75.90000000000082,-76.50000000000085,42.49999015696958,42.89998945381557
27846_28447,2.1226449771689495,-75.90000000000082,-75.69999999999919,42.49999015696958,42.89998945381566
27846_28448,0.7930414764079149,-75.50000000000057,-75.90000000000082,42.89998945381585,42.49999015696958
27846_28744,2.6896427665434515,-75.90000000000082,-76.29999999999856,42.49999015696958,43.099989095387336
27846_28745,2.9071140737116763,-75.90000000000082,-76.10000000000149,42.49999015696958,43.09998909538718
27846_28747,2.4446529680365296,-75.69999999999986,-75.90000000000082,43.09998909538724,42.49999015696958
27848_27851,7.571390410958904,-74.89999999999863,-75.50000000000043,42.49999015696899,42.49999015696861
27848_28447,9.54323515981735,-75.69999999999919,-75.50000000000043,42.89998945381566,42.49999015696861
27848_28448,8.09693302891933,-75.50000000000057,-75.50000000000043,42.89998945381585,42.49999015696861
27848_28747,9.838303652968037,-75.69999999999986,-75.50000000000043,43.09998909538724,42.49999015696861
27848_28750,6.961062785388128,-75.09999999999997,-75.50000000000043,43.099989095387066,42.49999015696861
